SampleID,Predator.Final,sex,Year,Month,Season,Location,SubSiteID,Complex,RegionCode,Estuary,Latitude,Longitude,Chinook,Chum,Coho,Pink,Sockeye,f
Pv16.D085,Harbour,MALE,2016,Jul,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.D086,Harbour,FEMALE,2016,Jul,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.D087,Harbour,FEMALE,2016,Jul,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.D088,Harbour,MALE,2016,Jul,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.D089,Harbour,FEMALE,2016,Jul,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.D090,Harbour,FEMALE,2016,Jul,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.D093,Harbour,MALE,2016,Jul,Summer,Powell Its,H0120,Powell_Islets,SOG,Non-Estuary,50.039,-124.8532,0,0,0,0,0,FALSE
Pv16.D095,Harbour,MALE,2016,Jul,Summer,Powell Its,H0120,Powell_Islets,SOG,Non-Estuary,50.039,-124.8532,0,0,0,0,0,FALSE
Pv16.D096,Harbour,MALE,2016,Jul,Summer,Powell Its,H0120,Powell_Islets,SOG,Non-Estuary,50.039,-124.8532,0,0,0,0,0,FALSE
Pv16.D099,Harbour,MALE,2016,Aug,Summer,Mcrae,H0133,McRae_Islet,SOG,Estuary,49.7437,-124.2902,0,0,0,0,0,FALSE
Pv16.E001,Harbour,MALE,2016,Aug,Summer,Mcrae,H0133,McRae_Islet,SOG,Estuary,49.7437,-124.2902,0,0,0,0,0,FALSE
Pv16.E003,Harbour,MALE,2016,Aug,Summer,Mcrae,H0133,McRae_Islet,SOG,Estuary,49.7437,-124.2902,0,0,0,0,0,FALSE
Pv16.E004,Harbour,FEMALE,2016,Aug,Summer,Mcrae,H0133,McRae_Islet,SOG,Estuary,49.7437,-124.2902,0,0,0,0,0,FALSE
Pv16.E005,Harbour,MALE,2016,Aug,Summer,Mcrae,H0133,McRae_Islet,SOG,Estuary,49.7437,-124.2902,0,0,0,0,0,FALSE
Pv16.E007,Harbour,FEMALE,2016,Aug,Summer,Mcrae,H0133,McRae_Islet,SOG,Estuary,49.7437,-124.2902,0,0,0,0,0,FALSE
Pv16.E008,Harbour,FEMALE,2016,Aug,Summer,Mcrae,H0133,McRae_Islet,SOG,Estuary,49.7437,-124.2902,0,0,0,0,0,FALSE
Pv16.E009,Harbour,FEMALE,2016,Aug,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.E010,Harbour,FEMALE,2016,Aug,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.E011,Harbour,FEMALE,2016,Aug,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.E012,Harbour,FEMALE,2016,Aug,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.E013,Harbour,MALE,2016,Aug,Summer,Major,H0188,Major_Islet,SOG,Non-Estuary,49.9886,-124.8149,0,0,0,0,0,FALSE
Pv16.E014,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E015,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,1.421394578,34.58419144,22.17237094,0,1.469851211,TRUE
Pv16.E016,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E017,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E018,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E019,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E020,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E021,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E022,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E023,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E024,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E025,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E026,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E027,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E028,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,9.894682096,0,0,0,0,TRUE
Pv16.E029,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E031,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E032,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E033,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E034,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E035,Harbour,FEMALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E036,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E037,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E038,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E039,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E040,Harbour,MALE,2016,Aug,Summer,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E041,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E042,Harbour,FEMALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E043,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E045,Harbour,FEMALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E046,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E047,Harbour,FEMALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E050,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,20.81185567,0,0,0,0,FALSE
Pv16.E051,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,5.066079295,0,0,0,FALSE
Pv16.E052,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E054,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E055,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E057,Harbour,FEMALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E059,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E060,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E061,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E062,Harbour,FEMALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E063,Harbour,MALE,2016,Aug,Summer,Rebecca,H0111,Rebecca_Rock,SOG,Non-Estuary,49.81367,-124.65966,0,0,0,0,0,FALSE
Pv16.E064,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E065,Harbour,FEMALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E066,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E067,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E068,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E070,Harbour,FEMALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E071,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E072,Harbour,FEMALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E074,Harbour,FEMALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E075,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E076,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E077,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E078,Harbour,FEMALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E079,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E080,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E081,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.E083,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E084,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E089,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E090,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,20.13958816,18.43670552,35.04235443,21.11411718,0,TRUE
Pv16.E091,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E092,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E093,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E094,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E095,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E096,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,14.38790401,0,66.18115712,0,4.391802155,TRUE
Pv16.E097,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,1.681759188,0,4.359108595,0,0,TRUE
Pv16.E098,Harbour,FEMALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.E099,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,58.59213251,29.17075297,12.23711453,0,TRUE
Pv16.F001,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.F002,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.F003,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.F004,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.F005,Harbour,MALE,2016,Sep,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.F006,Harbour,MALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F007,Harbour,MALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,3.050847458,0,0,0,0,FALSE
Pv16.F008,Harbour,MALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,100,0,0,0,0,FALSE
Pv16.F009,Harbour,MALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,2.23348459,0,0,0,FALSE
Pv16.F010,Harbour,FEMALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F011,Harbour,MALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F012,Harbour,MALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F013,Harbour,MALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F015,Harbour,MALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F016,Harbour,FEMALE,2016,Sep,Fall,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F017,Harbour,FEMALE,2016,Aug,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.F018,Harbour,MALE,2016,Aug,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,3.924004048,96.07599595,0,FALSE
Pv16.F019,Harbour,MALE,2016,Aug,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,17.57350745,80.21363692,0,FALSE
Pv16.F020,Harbour,MALE,2016,Aug,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.F021,Harbour,FEMALE,2016,Aug,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.F022,Harbour,MALE,2016,Aug,Summer,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.F023,Harbour,MALE,2016,Aug,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.F024,Harbour,MALE,2016,Aug,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,1.486988848,4.791408509,0,0,0,FALSE
Pv16.F025,Harbour,MALE,2016,Aug,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.F026,Harbour,MALE,2016,Aug,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,7.027618266,FALSE
Pv16.F027,Harbour,MALE,2016,Aug,Summer,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,1.900674433,0,FALSE
Pv16.F030,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F031,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F032,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F034,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,1.308152925,0,0,0,0,FALSE
Pv16.F035,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F036,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F037,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F039,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F040,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F041,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F042,Harbour,MALE,2016,Aug,Summer,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.F043,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F044,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F045,Harbour,MALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F046,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F047,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F048,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F049,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F050,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F051,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F052,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F053,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F054,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F055,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F056,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F057,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F058,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F059,Harbour,FEMALE,2016,Aug,Summer,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.F060,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F061,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F062,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F063,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F064,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F066,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F067,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F068,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F069,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F070,Harbour,MALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F071,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F072,Harbour,MALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F073,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F074,Harbour,FEMALE,2016,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,FALSE
Pv16.F075,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
